"id","neighbourhood_group","neighbourhood","lat","long","instant_bookable","room_type","construction_year","price","service_fee","min_nights","host_listings_count","availability"
100671,"Queens","Flushing",40.75482,-73.80368,TRUE,"Private room",2011,1181,236,1,4,0
92975,"Manhattan","SoHo",40.72605,-74.00072,TRUE,"Entire home/apt",2003,569,114,1,1,180
100719,"Manhattan","Inwood",40.86663,-73.92391,TRUE,"Entire home/apt",2022,192,38,2,1,0
97098,"Manhattan","East Harlem",40.80714,-73.93747,FALSE,"Private room",2009,407,81,1,3,193
86182,"Brooklyn","Fort Greene",40.69497,-73.97209,FALSE,"Private room",2005,805,161,7,1,226
74031,"Manhattan","Financial District",40.70731,-74.01056,FALSE,"Entire home/apt",2006,888,178,2,327,312
83106,"Brooklyn","Flatlands",40.61802,-73.92866,FALSE,"Private room",2021,399,80,2,1,292
92608,"Manhattan","Battery Park City",40.7152,-74.01368,TRUE,"Entire home/apt",2020,1052,210,3,1,0
75581,"Brooklyn","Williamsburg",40.71938,-73.95736,FALSE,"Entire home/apt",2005,404,81,3,1,0
21605,"Manhattan","Washington Heights",40.85131,-73.93235,TRUE,"Private room",2007,297,59,30,8,358
62066,"Brooklyn","Prospect Heights",40.67975,-73.96758,TRUE,"Private room",2004,825,165,10,1,0
50449,"Manhattan","Chelsea",40.74934,-73.9967,TRUE,"Private room",2017,742,148,1,8,310
87368,"Brooklyn","Williamsburg",40.71515,-73.93706,TRUE,"Entire home/apt",2004,735,147,3,1,0
50115,"Brooklyn","Bedford-Stuyvesant",40.68332,-73.91233,FALSE,"Private room",2014,555,111,1,4,87
73639,"Bronx","Concourse Village",40.83086,-73.92025,FALSE,"Private room",2004,285,57,1,3,220
56955,"Manhattan","Hell's Kitchen",40.76469,-73.98694,TRUE,"Entire home/apt",2016,369,74,30,33,266
102566,"Brooklyn","Bedford-Stuyvesant",40.68302,-73.94232,FALSE,"Entire home/apt",2017,866,173,5,2,301
81278,"Queens","Woodside",40.74374,-73.90387,FALSE,"Private room",2016,143,29,1,1,0
51180,"Manhattan","Lower East Side",40.71905,-73.98893,FALSE,"Entire home/apt",2004,665,133,1,27,355
84221,"Brooklyn","Williamsburg",40.70346,-73.93523,TRUE,"Private room",2019,549,110,5,1,357
54085,"Queens","Flushing",40.7593,-73.8199,FALSE,"Private room",2003,1163,233,1,8,361
33636,"Brooklyn","Bedford-Stuyvesant",40.69185,-73.95896,TRUE,"Private room",2020,591,118,10,1,17
58033,"Manhattan","SoHo",40.7198,-74.00004,TRUE,"Private room",2012,1195,239,1,9,64
1424,"Brooklyn","Crown Heights",40.67639,-73.96003,FALSE,"Entire home/apt",2004,1079,216,5,1,400
18889,"Bronx","Eastchester",40.88207,-73.83538,TRUE,"Entire home/apt",2009,1152,230,2,13,358
102527,"Manhattan","Upper West Side",40.77828,-73.9764,FALSE,"Entire home/apt",2006,955,191,3,1,217
42916,"Manhattan","East Harlem",40.7854,-73.94981,FALSE,"Entire home/apt",2011,810,162,2,1,188
47315,"Brooklyn","Williamsburg",40.70905,-73.95484,FALSE,"Entire home/apt",2016,1092,218,2,1,345
65071,"Manhattan","Upper East Side",40.76993,-73.95856,FALSE,"Entire home/apt",2010,359,72,30,62,160
11247,"Manhattan","Gramercy",40.73438,-73.9853,TRUE,"Entire home/apt",2019,1001,200,3,1,186
93926,"Manhattan","East Harlem",40.79398,-73.9397,FALSE,"Entire home/apt",2010,445,89,2,1,7
64781,"Queens","Richmond Hill",40.69464,-73.84701,TRUE,"Private room",2008,621,124,30,3,365
32203,"Brooklyn","Red Hook",40.67835,-74.01394,TRUE,"Private room",2019,76,15,1,1,8
100770,"Manhattan","East Village",40.72726,-73.98037,FALSE,"Private room",2022,434,87,2,1,0
86079,"Brooklyn","Crown Heights",40.67702,-73.95864,TRUE,"Entire home/apt",2007,333,67,2,1,374
8909,"Brooklyn","Bedford-Stuyvesant",40.6888,-73.93545,FALSE,"Entire home/apt",2007,885,177,3,2,85
12989,"Manhattan","Hell's Kitchen",40.76457,-73.98525,TRUE,"Private room",2014,233,47,3,1,219
95278,"Brooklyn","Williamsburg",40.70691,-73.95104,TRUE,"Entire home/apt",2014,440,88,4,1,0
49227,"Queens","Maspeth",40.73283,-73.8892,FALSE,"Private room",2007,87,17,1,3,90
33099,"Brooklyn","Bushwick",40.69777,-73.92252,TRUE,"Entire home/apt",2005,1111,222,3,1,0
82737,"Brooklyn","Greenpoint",40.72572,-73.93909,FALSE,"Entire home/apt",2021,779,156,2,1,0
4057,"Brooklyn","Williamsburg",40.72002,-73.9578,TRUE,"Entire home/apt",2011,745,149,14,1,361
39711,"Manhattan","East Village",40.72747,-73.98409,TRUE,"Private room",2011,1139,228,3,2,0
16929,"Manhattan","Hell's Kitchen",40.76571,-73.99101,FALSE,"Entire home/apt",2011,723,145,3,1,135
77785,"Brooklyn","Greenpoint",40.72838,-73.94739,FALSE,"Private room",2017,672,134,1,1,0
10204,"Brooklyn","Fort Greene",40.68854,-73.97789,TRUE,"Entire home/apt",2012,324,65,2,1,255
38461,"Queens","Long Island City",40.75926,-73.94006,FALSE,"Entire home/apt",2022,867,173,1,1,0
100139,"Manhattan","East Village",40.72754,-73.98329,TRUE,"Entire home/apt",2006,277,55,2,1,27
78364,"Brooklyn","Williamsburg",40.70833,-73.93916,FALSE,"Private room",2015,1139,228,12,1,11
77109,"Brooklyn","Bushwick",40.699,-73.92849,FALSE,"Private room",2018,1152,230,7,2,0
96848,"Brooklyn","Gowanus",40.68071,-73.98201,TRUE,"Private room",2003,257,51,3,1,0
90268,"Brooklyn","Bushwick",40.69533,-73.90889,FALSE,"Shared room",2020,1106,221,1,4,133
72589,"Manhattan","Harlem",40.82755,-73.93787,TRUE,"Entire home/apt",2006,433,87,3,1,1
36270,"Brooklyn","South Slope",40.66189,-73.97946,FALSE,"Private room",2017,134,27,2,1,36
94348,"Bronx","Morrisania",40.83139,-73.90166,FALSE,"Private room",2014,75,15,2,1,36
17273,"Manhattan","Harlem",40.80131,-73.9579,FALSE,"Private room",2020,390,78,7,1,0
65201,"Brooklyn","Clinton Hill",40.6844,-73.95924,TRUE,"Entire home/apt",2020,424,85,5,1,6
84261,"Manhattan","Gramercy",40.7328,-73.9841,TRUE,"Entire home/apt",2005,158,32,1,1,381
16532,"Queens","Elmhurst",40.73727,-73.87853,FALSE,"Private room",2018,1187,237,5,3,80
95395,"Manhattan","Tribeca",40.71725,-74.00524,FALSE,"Entire home/apt",2010,296,59,3,1,108
81303,"Brooklyn","Bedford-Stuyvesant",40.69294,-73.94275,TRUE,"Private room",2021,269,54,4,1,0
11312,"Brooklyn","Bushwick",40.70021,-73.92241,FALSE,"Private room",2010,869,174,3,1,28
5937,"Brooklyn","East Flatbush",40.65337,-73.91229,FALSE,"Entire home/apt",2018,207,41,3,1,264
96496,"Brooklyn","Greenpoint",40.72446,-73.9516,TRUE,"Entire home/apt",2007,1003,201,3,1,0
42422,"Queens","Kew Gardens",40.71222,-73.83297,FALSE,"Shared room",2015,150,30,2,2,34
51825,"Bronx","Wakefield",40.90339,-73.85035,FALSE,"Private room",2019,371,74,1,4,363
66594,"Manhattan","Upper East Side",40.77458,-73.95077,FALSE,"Entire home/apt",2005,1035,207,30,1,63
29424,"Brooklyn","Williamsburg",40.70982,-73.95609,TRUE,"Entire home/apt",2017,281,56,2,2,74
27845,"Queens","Flushing",40.75997,-73.81287,TRUE,"Private room",2020,690,138,4,2,171
16561,"Manhattan","East Village",40.72954,-73.98842,TRUE,"Private room",2006,268,54,1,1,7
6346,"Manhattan","Harlem",40.80797,-73.95181,FALSE,"Entire home/apt",2021,208,42,3,2,119
2730,"Manhattan","Theater District",40.76035,-73.98026,TRUE,"Shared room",2006,1122,224,2,1,128
42201,"Manhattan","Murray Hill",40.74545,-73.97188,TRUE,"Entire home/apt",2020,1137,227,5,1,339
10450,"Manhattan","Midtown",40.74947,-73.98257,TRUE,"Entire home/apt",2017,796,159,90,39,156
56377,"Queens","Springfield Gardens",40.66386,-73.76836,TRUE,"Entire home/apt",2022,1163,233,1,2,0
96300,"Brooklyn","Crown Heights",40.67499,-73.95729,TRUE,"Entire home/apt",2008,624,125,2,1,0
100733,"Brooklyn","Fort Greene",40.68713,-73.97222,TRUE,"Private room",2013,247,49,7,1,0
7709,"Manhattan","East Harlem",40.79372,-73.94316,TRUE,"Entire home/apt",2019,62,12,30,1,415
10892,"Manhattan","Upper West Side",40.77915,-73.97794,TRUE,"Private room",2019,513,103,2,1,422
64936,"Brooklyn","DUMBO",40.70404,-73.98769,FALSE,"Entire home/apt",2015,822,164,2,1,21
549,"Brooklyn","Park Slope",40.6755,-73.97859,TRUE,"Entire home/apt",2021,565,113,4,1,43
78995,"Brooklyn","Crown Heights",40.66945,-73.93899,FALSE,"Private room",2022,908,182,1,3,0
85375,"Manhattan","Upper West Side",40.78406,-73.98431,TRUE,"Entire home/apt",2003,859,172,1,1,298
47491,"Brooklyn","Bedford-Stuyvesant",40.6898,-73.95333,FALSE,"Private room",2013,1038,208,2,2,88
68604,"Queens","Astoria",40.7623,-73.91645,FALSE,"Private room",2011,184,37,2,2,364
53631,"Manhattan","Harlem",40.80191,-73.95637,TRUE,"Private room",2021,404,81,2,1,81
93125,"Manhattan","Washington Heights",40.84664,-73.93977,TRUE,"Entire home/apt",2003,1053,211,2,1,0
99935,"Manhattan","West Village",40.73278,-74.00053,TRUE,"Entire home/apt",2005,1017,203,7,1,0
6343,"Brooklyn","Williamsburg",40.71191,-73.96376,TRUE,"Entire home/apt",2013,1195,239,3,2,84
77198,"Manhattan","West Village",40.73596,-74.00927,FALSE,"Entire home/apt",2022,678,136,4,1,0
50936,"Manhattan","Upper East Side",40.76355,-73.9652,TRUE,"Entire home/apt",2016,480,96,3,1,160
88867,"Queens","Astoria",40.7656,-73.92293,TRUE,"Private room",2013,551,110,1,2,331
87853,"Manhattan","Chelsea",40.74062,-73.99824,FALSE,"Entire home/apt",2019,374,75,2,1,8
77904,"Manhattan","Upper West Side",40.77406,-73.98252,FALSE,"Entire home/apt",2021,171,34,3,2,0
69814,"Brooklyn","Canarsie",40.6258,-73.90004,TRUE,"Private room",2008,621,124,5,3,34
44194,"Manhattan","Morningside Heights",40.80495,-73.96439,FALSE,"Private room",2003,320,64,60,1,72
38973,"Manhattan","Harlem",40.82071,-73.95359,FALSE,"Shared room",2003,1132,226,1,3,4
75025,"Queens","Jackson Heights",40.75157,-73.87639,TRUE,"Private room",2020,1107,221,2,6,66
18844,"Manhattan","Theater District",40.75863,-73.98812,FALSE,"Private room",2018,1064,213,1,1,102
16221,"Queens","Corona",40.74332,-73.85469,FALSE,"Private room",2014,340,68,1,1,112
94495,"Brooklyn","Bedford-Stuyvesant",40.6977,-73.94781,FALSE,"Private room",2014,76,15,2,1,0
8660,"Brooklyn","Park Slope",40.67376,-73.98397,FALSE,"Entire home/apt",2019,725,145,365,1,115
58396,"Manhattan","Harlem",40.81127,-73.94513,FALSE,"Entire home/apt",2006,747,149,30,1,323
80498,"Manhattan","Upper East Side",40.76275,-73.96093,FALSE,"Private room",2009,593,119,2,2,0
37102,"Manhattan","Harlem",40.81296,-73.94217,TRUE,"Private room",2008,453,91,7,1,16
101077,"Queens","Springfield Gardens",40.68132,-73.75403,FALSE,"Private room",2020,1057,211,1,1,319
67889,"Manhattan","Hell's Kitchen",40.76411,-73.99371,FALSE,"Entire home/apt",2017,265,53,30,186,338
28751,"Manhattan","Harlem",40.83044,-73.94839,FALSE,"Private room",2007,598,120,3,1,0
28604,"Manhattan","Midtown",40.75459,-73.96706,FALSE,"Entire home/apt",2019,386,77,2,1,0
8036,"Brooklyn","Greenpoint",40.73163,-73.95434,TRUE,"Entire home/apt",2016,487,97,3,1,426
34090,"Manhattan","Midtown",40.76476,-73.97511,FALSE,"Entire home/apt",2006,537,107,1,2,328
100077,"Manhattan","Chelsea",40.74786,-73.99527,FALSE,"Entire home/apt",2010,448,90,1,1,0
63525,"Manhattan","Upper West Side",40.799744,-73.961494,TRUE,"Entire home/apt",2006,752,150,30,32,250
97851,"Manhattan","Harlem",40.82663,-73.94108,TRUE,"Entire home/apt",2015,682,136,3,2,180
97293,"Queens","Ditmars Steinway",40.77309,-73.89256,FALSE,"Private room",2020,1081,216,1,4,349
65725,"Brooklyn","Bedford-Stuyvesant",40.68623,-73.94532,FALSE,"Private room",2010,505,101,1,2,13
69012,"Bronx","Wakefield",40.89014,-73.85801,TRUE,"Private room",2004,63,13,1,4,55
69836,"Manhattan","Chinatown",40.71592,-73.9898,FALSE,"Entire home/apt",2012,250,50,3,1,175
2943,"Brooklyn","Greenpoint",40.7337,-73.95427,FALSE,"Private room",2004,149,30,1,1,137
98619,"Brooklyn","Bedford-Stuyvesant",40.68786,-73.93252,FALSE,"Entire home/apt",2004,134,27,1,1,19
63414,"Brooklyn","Williamsburg",40.7145,-73.95989,FALSE,"Entire home/apt",2021,869,174,30,1,340
38877,"Brooklyn","Bedford-Stuyvesant",40.69218,-73.9439,FALSE,"Shared room",2010,1076,215,2,4,224
61637,"Queens","Astoria",40.76329,-73.90842,TRUE,"Private room",2007,477,95,1,2,356
67262,"Manhattan","Hell's Kitchen",40.76323,-73.98857,FALSE,"Entire home/apt",2016,844,169,30,1,0
906,"Brooklyn","Crown Heights",40.66604,-73.95914,TRUE,"Entire home/apt",2015,52,10,3,1,33
46691,"Brooklyn","Bushwick",40.70695,-73.92295,FALSE,"Private room",2003,1098,220,15,1,176
36023,"Brooklyn","Brownsville",40.6676,-73.90954,FALSE,"Private room",2005,180,36,2,1,20
22197,"Brooklyn","Williamsburg",40.70937,-73.95903,TRUE,"Entire home/apt",2007,186,37,4,1,0
2957,"Brooklyn","Williamsburg",40.70833,-73.95395,FALSE,"Private room",2019,384,77,1,2,140
49965,"Manhattan","East Harlem",40.80208,-73.93607,FALSE,"Private room",2011,1130,226,5,2,132
27456,"Manhattan","Lower East Side",40.71389,-73.98239,FALSE,"Entire home/apt",2009,970,194,3,1,91
10401,"Manhattan","SoHo",40.72251,-73.99957,TRUE,"Private room",2010,287,57,1,1,377
46041,"Manhattan","Midtown",40.74781,-73.98769,FALSE,"Entire home/apt",2008,276,55,2,13,292
35747,"Queens","Astoria",40.77089,-73.93036,FALSE,"Private room",2013,1101,220,1,1,0
4531,"Brooklyn","Bushwick",40.69545,-73.91967,TRUE,"Private room",2022,300,60,2,2,378
32153,"Manhattan","Little Italy",40.71839,-73.99834,TRUE,"Entire home/apt",2009,1089,218,3,1,170
76780,"Manhattan","Upper East Side",40.77851,-73.94985,FALSE,"Entire home/apt",2014,732,146,2,1,305
89430,"Manhattan","Midtown",40.74634,-73.98704,TRUE,"Private room",2018,718,144,1,1,337
61864,"Manhattan","Hell's Kitchen",40.76543,-73.98766,TRUE,"Entire home/apt",2019,614,123,30,1,326
90278,"Manhattan","East Village",40.73256,-73.98622,TRUE,"Entire home/apt",2006,516,103,5,1,0
45740,"Manhattan","Hell's Kitchen",40.76113,-73.99504,FALSE,"Entire home/apt",2007,357,71,3,1,0
67173,"Bronx","Morrisania",40.83038,-73.90071,TRUE,"Private room",2018,770,154,2,1,0
58371,"Manhattan","Harlem",40.80658,-73.94932,TRUE,"Entire home/apt",2020,338,68,3,1,231
4800,"Brooklyn","Bushwick",40.69195,-73.92068,TRUE,"Entire home/apt",2010,752,150,7,1,341
67913,"Manhattan","Harlem",40.82148,-73.94155,TRUE,"Private room",2016,130,26,30,1,156
4420,"Brooklyn","Prospect-Lefferts Gardens",40.65595,-73.95412,FALSE,"Private room",2006,197,39,7,1,184
50021,"Manhattan","Midtown",40.7462,-73.9835,FALSE,"Entire home/apt",2020,467,93,5,1,21
54322,"Brooklyn","Williamsburg",40.71817,-73.94376,FALSE,"Entire home/apt",2014,863,173,10,1,38
102344,"Manhattan","West Village",40.73223,-74.00499,FALSE,"Entire home/apt",2017,330,66,2,1,41
86738,"Manhattan","Financial District",40.70711,-74.01437,TRUE,"Entire home/apt",2017,104,21,2,1,230
59337,"Bronx","Longwood",40.82287,-73.9026,FALSE,"Entire home/apt",2005,932,186,1,3,88
4115,"Brooklyn","Williamsburg",40.71112,-73.96268,TRUE,"Private room",2017,732,146,22,4,382
67908,"Brooklyn","Greenpoint",40.73347,-73.95437,FALSE,"Entire home/apt",2018,166,33,30,1,0
67299,"Brooklyn","Williamsburg",40.71911,-73.95978,TRUE,"Entire home/apt",2013,484,97,7,1,0
57260,"Brooklyn","Prospect-Lefferts Gardens",40.66232,-73.95187,TRUE,"Entire home/apt",2020,719,144,30,1,151
48702,"Manhattan","Midtown",40.75988,-73.96591,FALSE,"Entire home/apt",2017,626,125,5,1,298
52967,"Brooklyn","Flatbush",40.64787,-73.95223,TRUE,"Entire home/apt",2012,892,178,1,1,18
98974,"Manhattan","Harlem",40.80731,-73.94516,FALSE,"Private room",2010,655,131,30,6,198
17569,"Queens","Ridgewood",40.70183,-73.91146,FALSE,"Private room",2021,64,13,7,1,247
50213,"Brooklyn","Cypress Hills",40.68088,-73.88786,TRUE,"Entire home/apt",2016,940,188,1,2,335
93571,"Brooklyn","Greenpoint",40.73343,-73.95282,TRUE,"Private room",2009,169,34,2,1,0
21431,"Manhattan","Harlem",40.81055,-73.94016,FALSE,"Private room",2004,885,177,2,4,309
39366,"Queens","Ditmars Steinway",40.77315,-73.9075,FALSE,"Entire home/apt",2017,940,188,5,1,0
78724,"Brooklyn","Sheepshead Bay",40.6027,-73.9486,FALSE,"Entire home/apt",2021,419,84,2,1,211
91701,"Manhattan","Greenwich Village",40.73104,-73.99831,FALSE,"Private room",2013,1065,213,3,1,0
27500,"Brooklyn","Greenpoint",40.72891,-73.95618,FALSE,"Private room",2014,978,196,2,1,0
75140,"Manhattan","East Village",40.72841,-73.98615,TRUE,"Private room",2018,750,150,30,8,325
87832,"Manhattan","Upper West Side",40.78989,-73.97264,TRUE,"Entire home/apt",2016,324,65,30,87,354
74752,"Brooklyn","DUMBO",40.70284,-73.99083,FALSE,"Entire home/apt",2020,593,119,3,1,242
92376,"Brooklyn","Williamsburg",40.71136,-73.9534,TRUE,"Private room",2008,1147,229,1,1,0
17783,"Manhattan","Hell's Kitchen",40.76463,-73.98855,FALSE,"Entire home/apt",2014,795,159,2,1,146
54232,"Brooklyn","Brooklyn Heights",40.69844,-73.99356,TRUE,"Entire home/apt",2018,972,194,3,1,4
42683,"Brooklyn","Carroll Gardens",40.67716,-74.00074,FALSE,"Entire home/apt",2013,184,37,3,1,0
58083,"Manhattan","Midtown",40.76562,-73.98193,FALSE,"Entire home/apt",2011,382,76,30,63,338
48461,"Queens","Arverne",40.59291,-73.78708,FALSE,"Shared room",2012,545,109,1,2,43
60292,"Queens","Briarwood",40.71421,-73.81859,TRUE,"Entire home/apt",2013,710,142,3,1,214
48008,"Manhattan","Financial District",40.70328,-74.01099,FALSE,"Entire home/apt",2005,97,19,2,1,295
58138,"Queens","Astoria",40.76497,-73.91029,TRUE,"Private room",2017,416,83,30,19,338
97881,"Queens","Laurelton",40.67525,-73.74625,TRUE,"Entire home/apt",2008,205,41,2,2,321
72311,"Manhattan","Chelsea",40.737,-73.99576,FALSE,"Entire home/apt",2019,950,190,1,1,0
74446,"Manhattan","Hell's Kitchen",40.76211,-73.99873,FALSE,"Entire home/apt",2018,967,193,3,2,39
99584,"Queens","East Elmhurst",40.76251,-73.86765,TRUE,"Private room",2004,551,110,1,7,0
72842,"Manhattan","East Village",40.72612,-73.99043,TRUE,"Private room",2012,854,171,3,1,0
99258,"Queens","Elmhurst",40.74035,-73.87617,FALSE,"Private room",2010,269,54,29,7,6
88852,"Manhattan","East Harlem",40.78762,-73.94303,FALSE,"Private room",2015,647,129,1,2,74
69687,"Manhattan","East Harlem",40.79417,-73.95101,FALSE,"Private room",2004,1120,224,3,2,12
7107,"Brooklyn","Prospect-Lefferts Gardens",40.65887,-73.95105,TRUE,"Private room",2011,174,35,1,2,34
90798,"Manhattan","Civic Center",40.71391,-74.00489,TRUE,"Private room",2008,195,39,1,1,0
54015,"Queens","Rego Park",40.7198,-73.85915,TRUE,"Entire home/apt",2006,317,63,3,1,234
76207,"Manhattan","Midtown",40.75645,-73.97828,TRUE,"Entire home/apt",2021,743,149,1,1,364
73160,"Manhattan","Kips Bay",40.74121,-73.98139,TRUE,"Entire home/apt",2008,979,196,1,1,83
71629,"Manhattan","East Harlem",40.79042,-73.94641,FALSE,"Private room",2012,428,86,4,1,0
73038,"Manhattan","Washington Heights",40.83591,-73.94777,FALSE,"Entire home/apt",2017,981,196,5,2,0
86278,"Brooklyn","Bedford-Stuyvesant",40.68393,-73.92303,TRUE,"Entire home/apt",2014,924,185,4,1,350
71181,"Brooklyn","Crown Heights",40.66946,-73.95008,TRUE,"Entire home/apt",2021,638,128,3,3,314
83369,"Brooklyn","Park Slope",40.67963,-73.97849,FALSE,"Entire home/apt",2019,666,133,3,1,47
51172,"Queens","East Elmhurst",40.76625,-73.87243,FALSE,"Private room",2010,1131,226,3,5,66
20281,"Queens","East Elmhurst",40.7617,-73.89134,TRUE,"Entire home/apt",2004,1168,234,2,1,55
91993,"Manhattan","Harlem",40.8217,-73.93751,TRUE,"Private room",2017,503,101,2,1,218
57286,"Brooklyn","Bushwick",40.6886,-73.90973,FALSE,"Private room",2003,838,168,30,9,364
5964,"Brooklyn","Park Slope",40.67683,-73.97617,FALSE,"Entire home/apt",2003,219,44,2,1,-6
94140,"Queens","Long Island City",40.7613,-73.92864,TRUE,"Private room",2011,1015,203,7,1,365
6635,"Manhattan","Upper East Side",40.77321,-73.95175,FALSE,"Private room",2020,292,58,1,1,47
39115,"Manhattan","Upper East Side",40.77469,-73.95067,TRUE,"Entire home/apt",2018,436,87,30,1,0
18288,"Queens","Astoria",40.76623,-73.90911,TRUE,"Entire home/apt",2021,1196,239,2,1,283
32383,"Brooklyn","Williamsburg",40.70822,-73.94825,TRUE,"Entire home/apt",2022,379,76,2,1,0
9987,"Queens","Ditmars Steinway",40.77679,-73.9212,FALSE,"Entire home/apt",2022,1124,225,2,1,89
77139,"Brooklyn","Bedford-Stuyvesant",40.68724,-73.95068,FALSE,"Private room",2014,353,71,7,1,0
93114,"Brooklyn","Bensonhurst",40.60859,-73.99331,TRUE,"Entire home/apt",2009,752,150,30,2,179
19352,"Manhattan","East Harlem",40.79543,-73.93539,TRUE,"Private room",2013,175,35,1,1,0
17760,"Brooklyn","Williamsburg",40.71822,-73.94454,TRUE,"Entire home/apt",2010,698,140,4,1,15
68590,"Manhattan","Harlem",40.81561,-73.95393,FALSE,"Private room",2014,320,64,4,1,44
60376,"Queens","Flushing",40.75443,-73.80575,FALSE,"Entire home/apt",2003,766,153,3,1,109
43423,"Queens","Astoria",40.76769,-73.92564,TRUE,"Private room",2008,1149,230,1,2,319
63201,"Queens","College Point",40.7915,-73.84947,TRUE,"Entire home/apt",2008,158,32,2,1,360
32796,"Manhattan","Harlem",40.80549,-73.95129,TRUE,"Private room",2012,980,196,1,2,0
4277,"Queens","Astoria",40.76123,-73.92177,FALSE,"Private room",2007,346,69,50,1,258
25801,"Manhattan","Lower East Side",40.72008,-73.98786,FALSE,"Entire home/apt",2015,1040,208,5,1,25
87546,"Queens","Forest Hills",40.71642,-73.8357,TRUE,"Entire home/apt",2016,881,176,5,1,0
27461,"Brooklyn","Bushwick",40.6994,-73.93367,FALSE,"Entire home/apt",2007,266,53,1,3,240
33766,"Queens","Flushing",40.74294,-73.82318,TRUE,"Private room",2004,690,138,1,5,46
80728,"Brooklyn","Prospect Heights",40.67245,-73.96358,FALSE,"Private room",2014,132,26,1,2,0
55870,"Queens","Ridgewood",40.70299,-73.90543,FALSE,"Private room",2003,1130,226,30,2,281
6587,"Brooklyn","Bedford-Stuyvesant",40.69776,-73.96006,TRUE,"Private room",2010,740,148,9,1,154
